id,firstName,lastName,maidenName,age,gender,email,phone,username,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role,_extracted_at,_source,user_id,password_masked,first_name,last_name,full_name,address_line1,address_city,address_state,address_postal_code,address_lat,address_lng,phone_masked,sk_user,_transformed_at,_pipeline_version
112,Alexander,Hernandez,,42,male,alexander.hernandez@x.dummyjson.com,+49 410-245-8608,alexanderh,1983-7-4,https://dummyjson.com/icon/alexanderh/128,B-,172.2,82.3,Blue,"{'color': 'Brown', 'type': 'Kinky'}",145.104.53.16,4c:83:2a:82:f:c6,University of Florida,"{'cardExpire': '11/30', 'cardNumber': '3511024200905426', 'cardType': 'JCB', 'currency': 'JPY', 'iban': 'DE42863681794561041810'}","{'department': 'Sales', 'name': 'Gibson LLC', 'title': 'Chief Technology Officer', 'address': {'address': '176 Main Street', 'city': 'Seattle', 'state': 'Pennsylvania', 'stateCode': 'PA', 'postalCode': '61558', 'coordinates': {'lat': 25.794587, 'lng': 101.693435}, 'country': 'United States'}}",355-181,583-406-155,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,112,**************,Alexander,Hernandez,Alexander Hernandez,329 Second Street,Dallas,Idaho,49314,14.101714,-148.130379,+49 410-245-8608,7f2f58bb4f161dec,2026-04-19T19:41:09.736559+00:00,1.0
113,Mia,Miller,Martin,26,female,mia.miller@x.dummyjson.com,+1 484-466-3879,miam,1999-7-10,https://dummyjson.com/icon/miam/128,O-,197.72,54.7,Violet,"{'color': 'Green', 'type': 'Kinky'}",46.101.94.61,b:a0:a3:76:33:cb,California Institute of Technology (Caltech),"{'cardExpire': '01/27', 'cardNumber': '374812962083560', 'cardType': 'American Express', 'currency': 'AUD', 'iban': 'DE86403890980325102338'}","{'department': 'Services', 'name': 'Hilpert Inc', 'title': 'Chief Technology Officer', 'address': {'address': '1496 First Street', 'city': 'Houston', 'state': 'South Dakota', 'stateCode': 'SD', 'postalCode': '61335', 'coordinates': {'lat': -42.444117, 'lng': -7.268717}, 'country': 'United States'}}",566-866,351-261-751,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/97.0.1072.76 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,113,********,Mia,Miller,Mia Miller,1706 First Street,Denver,Michigan,43350,-52.149832,-103.851339,+1 484-466-3879,978c89f89e64db43,2026-04-19T19:41:09.736559+00:00,1.0
114,Ethan,Thompson,,33,male,ethan.thompson@x.dummyjson.com,+1 872-403-3499,ethant,1992-1-10,https://dummyjson.com/icon/ethant/128,A-,153.05,79.71,Amber,"{'color': 'Gray', 'type': 'Kinky'}",236.39.153.193,55:fb:cb:7e:dd:4d,University of California--Irvine,"{'cardExpire': '06/27', 'cardNumber': '6230059981368470', 'cardType': 'UnionPay', 'currency': 'EUR', 'iban': 'ES0879356122227694118579'}","{'department': 'Engineering', 'name': 'Schmeler - Spinka', 'title': 'Systems Analyst', 'address': {'address': '656 Madison Street', 'city': 'Seattle', 'state': 'Minnesota', 'stateCode': 'MN', 'postalCode': '83999', 'coordinates': {'lat': -22.186816, 'lng': -46.552856}, 'country': 'United States'}}",486-666,472-617-866,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,114,**********,Ethan,Thompson,Ethan Thompson,1497 Tenth Street,Dallas,Tennessee,38792,17.032342,-23.993339,+1 872-403-3499,3fa7558eaa911dff,2026-04-19T19:41:09.736559+00:00,1.0
115,Charlotte,Davis,Brown,39,female,charlotte.davis@x.dummyjson.com,+91 908-214-6224,charlotteb,1986-1-18,https://dummyjson.com/icon/charlotteb/128,B-,182.35,99.38,Amber,"{'color': 'Blonde', 'type': 'Wavy'}",147.246.166.48,92:10:92:b4:b7:22,Tufts University,"{'cardExpire': '08/30', 'cardNumber': '4130729891616491', 'cardType': 'Visa', 'currency': 'USD', 'iban': 'DE00047845969239925102'}","{'department': 'Product Management', 'name': 'Cruickshank LLC', 'title': 'Quality Assurance Engineer', 'address': {'address': '1414 Seventh Street', 'city': 'Seattle', 'state': 'New Hampshire', 'stateCode': 'NH', 'postalCode': '66174', 'coordinates': {'lat': -17.546685, 'lng': -135.877971}, 'country': 'United States'}}",710-903,289-546-567,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,115,**************,Charlotte,Davis,Charlotte Davis,1787 Sixth Street,Fort Worth,Massachusetts,41530,40.199624,-100.939984,+91 908-214-6224,088b01c1f100f363,2026-04-19T19:41:09.736559+00:00,1.0
116,William,Lopez,,27,male,william.lopez@x.dummyjson.com,+49 254-368-2317,williaml,1998-11-1,https://dummyjson.com/icon/williaml/128,O+,186.91,50.32,Violet,"{'color': 'Blue', 'type': 'Kinky'}",160.129.222.72,dc:61:49:ad:14:4,University of California--San Diego,"{'cardExpire': '05/29', 'cardNumber': '6247374556177839', 'cardType': 'UnionPay', 'currency': 'PKR', 'iban': 'DE58392890975298184746'}","{'department': 'Marketing', 'name': 'Shields Group', 'title': 'Quality Assurance Engineer', 'address': {'address': '591 Seventh Street', 'city': 'Fort Worth', 'state': 'Massachusetts', 'stateCode': 'MA', 'postalCode': '54838', 'coordinates': {'lat': 67.409397, 'lng': 50.598541}, 'country': 'United States'}}",324-671,257-971-636,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,116,************,William,Lopez,William Lopez,566 Madison Street,Washington,Arkansas,28272,-86.122625,174.058446,+49 254-368-2317,0688f4b26d174dc6,2026-04-19T19:41:09.736559+00:00,1.0
117,Amelia,Perez,Gonzalez,44,female,amelia.perez@x.dummyjson.com,+49 751-988-9521,ameliag,1981-1-29,https://dummyjson.com/icon/ameliag/128,B+,186.66,80.38,Brown,"{'color': 'Brown', 'type': 'Wavy'}",249.222.49.78,1:64:41:63:ca:9e,University of Michigan--Ann Arbor,"{'cardExpire': '05/30', 'cardNumber': '349189566293370', 'cardType': 'American Express', 'currency': 'EUR', 'iban': 'IT88GLSNDVETYALH79DUSDQWYBNMA'}","{'department': 'Services', 'name': 'Swift - Stamm', 'title': 'Chief Executive Officer', 'address': {'address': '1390 Pine Street', 'city': 'Philadelphia', 'state': 'Maine', 'stateCode': 'ME', 'postalCode': '21632', 'coordinates': {'lat': -19.615702, 'lng': 42.511462}, 'country': 'United States'}}",836-867,769-496-865,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,117,***********,Amelia,Perez,Amelia Perez,25 Elm Street,New York,New Hampshire,88314,-55.895738,-117.829232,+49 751-988-9521,6c1b7fd04700a143,2026-04-19T19:41:09.736559+00:00,1.0
118,Benjamin,Wilson,,31,male,benjamin.wilson@x.dummyjson.com,+91 482-329-9835,benjaminw,1994-3-11,https://dummyjson.com/icon/benjaminw/128,A-,154.98,88.95,Green,"{'color': 'Gray', 'type': 'Kinky'}",198.187.169.104,da:86:2b:7:2c:43,Harvard University,"{'cardExpire': '07/30', 'cardNumber': '6011077992458291', 'cardType': 'Discover', 'currency': 'NZD', 'iban': 'DE65736872101851256314'}","{'department': 'Research and Development', 'name': 'Parker Inc', 'title': 'Developer', 'address': {'address': '1207 Elm Street', 'city': 'Fort Worth', 'state': 'Oregon', 'stateCode': 'OR', 'postalCode': '70473', 'coordinates': {'lat': -42.1999, 'lng': 54.195477}, 'country': 'United States'}}",718-637,103-362-760,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,118,*************,Benjamin,Wilson,Benjamin Wilson,1469 Elm Street,Philadelphia,New Hampshire,47295,25.447567,-84.61101,+91 482-329-9835,586707b4ba866c0e,2026-04-19T19:41:09.736559+00:00,1.0
119,Liam,Gonzalez,Rodriguez,35,male,liam.gonzalez@x.dummyjson.com,+1 803-794-6247,liamr,1990-9-14,https://dummyjson.com/icon/liamr/128,AB-,182.76,76.81,Green,"{'color': 'Gray', 'type': 'Curly'}",234.42.59.250,14:6:e:a9:22:34,University of Wisconsin--Madison,"{'cardExpire': '06/27', 'cardNumber': '3516111681641599', 'cardType': 'JCB', 'currency': 'GBP', 'iban': 'GB15QCNK0YN13MOM11MK2M'}","{'department': 'Support', 'name': 'Considine, Stiedemann and Doyle', 'title': 'Business Analyst', 'address': {'address': '420 Cedar Street', 'city': 'Charlotte', 'state': 'Minnesota', 'stateCode': 'MN', 'postalCode': '55092', 'coordinates': {'lat': 39.59137, 'lng': 84.33919}, 'country': 'United States'}}",860-555,644-906-635,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,119,*********,Liam,Gonzalez,Liam Gonzalez,1628 Adams Street,Columbus,New Hampshire,31018,-7.51515,115.577498,+1 803-794-6247,246680b6beffffe3,2026-04-19T19:41:09.736559+00:00,1.0
120,Evelyn,Walker,Flores,38,female,evelyn.walker@x.dummyjson.com,+44 478-401-7533,evelynf,1987-8-24,https://dummyjson.com/icon/evelynf/128,O-,178.35,56.33,Blue,"{'color': 'Black', 'type': 'Wavy'}",38.99.12.157,9a:6a:39:30:cb:e9,University of California--Santa Barbara,"{'cardExpire': '06/27', 'cardNumber': '3624706703512915', 'cardType': 'Diners Club International', 'currency': 'EUR', 'iban': 'IT11I7OH0LNMRH9TWLYIYJSEN90DP'}","{'department': 'Research and Development', 'name': 'Kunde and Sons', 'title': 'Developer', 'address': {'address': '1235 Washington Street', 'city': 'Washington', 'state': 'Hawaii', 'stateCode': 'HI', 'postalCode': '75984', 'coordinates': {'lat': 83.340801, 'lng': -73.309088}, 'country': 'United States'}}",802-341,994-757-186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,120,***********,Evelyn,Walker,Evelyn Walker,310 Madison Street,Phoenix,Arizona,16437,-62.62634,-47.556406,+44 478-401-7533,9c9e88e2bdd0066d,2026-04-19T19:41:09.736559+00:00,1.0
121,Ava,Harris,,30,female,ava.harris@x.dummyjson.com,+44 422-227-6412,avahx,1995-8-26,https://dummyjson.com/icon/avahx/128,A-,199.36,63.3,Blue,"{'color': 'Brown', 'type': 'Wavy'}",23.127.175.229,4:c3:e9:35:23:2a,University of Florida,"{'cardExpire': '02/30', 'cardNumber': '3622583668551978', 'cardType': 'Diners Club International', 'currency': 'JPY', 'iban': 'DE72545287965967528178'}","{'department': 'Marketing', 'name': 'Lebsack Inc', 'title': 'Engineer', 'address': {'address': '1495 First Street', 'city': 'Columbus', 'state': 'Alaska', 'stateCode': 'AK', 'postalCode': '64989', 'coordinates': {'lat': 18.943383, 'lng': -136.717336}, 'country': 'United States'}}",715-161,906-771-261,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,121,*********,Ava,Harris,Ava Harris,518 Elm Street,San Antonio,Florida,35171,74.817644,15.72801,+44 422-227-6412,41c2cd8f523b5666,2026-04-19T19:41:09.736559+00:00,1.0
122,Liam,Smith,Thomas,45,male,liam.smith@x.dummyjson.com,+44 293-526-4966,liamt,1980-11-24,https://dummyjson.com/icon/liamt/128,A-,180.32,97.71,Red,"{'color': 'Blonde', 'type': 'Wavy'}",223.143.73.113,90:df:b7:26:95:1,Georgetown University,"{'cardExpire': '05/27', 'cardNumber': '6214553637200533', 'cardType': 'UnionPay', 'currency': 'CAD', 'iban': 'DE20832166752783097377'}","{'department': 'Research and Development', 'name': 'Gutmann - Von', 'title': 'Business Analyst', 'address': {'address': '1582 Seventh Street', 'city': 'Jacksonville', 'state': 'Maryland', 'stateCode': 'MD', 'postalCode': '51984', 'coordinates': {'lat': 83.657797, 'lng': 66.394967}, 'country': 'United States'}}",330-992,380-574-498,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,122,*********,Liam,Smith,Liam Smith,781 Jefferson Street,Jacksonville,Vermont,34638,60.431607,37.172499,+44 293-526-4966,3d44aa9caee8b2ec,2026-04-19T19:41:09.736559+00:00,1.0
123,Harper,King,Baker,24,female,harper.king@x.dummyjson.com,+92 865-719-5676,harperb,2001-6-17,https://dummyjson.com/icon/harperb/128,A+,156.42,67.02,Amber,"{'color': 'Black', 'type': 'Kinky'}",60.163.119.248,aa:b8:2b:92:fa:a1,Georgetown University,"{'cardExpire': '08/28', 'cardNumber': '6011081116356183', 'cardType': 'Discover', 'currency': 'INR', 'iban': 'DE00577496693166255034'}","{'department': 'Services', 'name': 'Wisoky - Rowe', 'title': 'Chief Information Officer', 'address': {'address': '1939 Seventh Street', 'city': 'Jacksonville', 'state': 'Washington', 'stateCode': 'WA', 'postalCode': '64299', 'coordinates': {'lat': 72.267762, 'lng': -153.857502}, 'country': 'United States'}}",119-632,474-558-231,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,123,***********,Harper,King,Harper King,881 Lincoln Street,Phoenix,Washington,60136,63.580461,20.01683,+92 865-719-5676,fbd7a54605b5725f,2026-04-19T19:41:09.736559+00:00,1.0
124,Noah,Lewis,,40,male,noah.lewis@x.dummyjson.com,+61 396-867-4229,noahl,1985-6-9,https://dummyjson.com/icon/noahl/128,AB-,168.71,86.15,Green,"{'color': 'Brown', 'type': 'Curly'}",210.106.253.177,e3:f5:6d:86:ed:bd,Yale University,"{'cardExpire': '01/30', 'cardNumber': '3553297247069104', 'cardType': 'JCB', 'currency': 'EUR', 'iban': 'FR89F3HKAI2Q8MPK3JKJ43YQIT7'}","{'department': 'Research and Development', 'name': 'Satterfield, Shields and Littel', 'title': 'Project Manager', 'address': {'address': '596 Third Street', 'city': 'Seattle', 'state': 'Minnesota', 'stateCode': 'MN', 'postalCode': '30859', 'coordinates': {'lat': -9.449962, 'lng': 124.358321}, 'country': 'United States'}}",898-556,711-488-725,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,124,*********,Noah,Lewis,Noah Lewis,41 Fifth Street,Denver,Alabama,42655,62.7964,-10.481867,+61 396-867-4229,7ca46de874d6f7fc,2026-04-19T19:41:09.736559+00:00,1.0
125,Logan,Lee,,46,male,logan.lee@x.dummyjson.com,+92 231-690-1885,loganlx,1979-10-18,https://dummyjson.com/icon/loganlx/128,O+,180.04,92.82,Brown,"{'color': 'Blonde', 'type': 'Straight'}",84.172.241.191,b0:84:9f:82:c1:7e,University of North Carolina--Chapel Hill,"{'cardExpire': '12/27', 'cardNumber': '4292999200530725', 'cardType': 'Visa', 'currency': 'GBP', 'iban': 'GB11R050CU0GPV3SAUA76Y'}","{'department': 'Training', 'name': 'Kshlerin, Mitchell and Wilderman', 'title': 'Sales Manager', 'address': {'address': '872 Lincoln Street', 'city': 'San Jose', 'state': 'New York', 'stateCode': 'NY', 'postalCode': '65774', 'coordinates': {'lat': -58.524623, 'lng': -141.304585}, 'country': 'United States'}}",280-179,287-818-162,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,"{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,125,***********,Logan,Lee,Logan Lee,474 Washington Street,Los Angeles,Oregon,85616,-84.199564,-88.786066,+92 231-690-1885,a2e2186db245516e,2026-04-19T19:41:09.736559+00:00,1.0
126,Avery,Scott,Adams,28,female,avery.scott@x.dummyjson.com,+91 965-669-9087,averya,1997-10-13,https://dummyjson.com/icon/averya/128,B-,161.67,56.81,Green,"{'color': 'Black', 'type': 'Kinky'}",227.163.241.130,cd:79:10:9d:88:15,Duke University,"{'cardExpire': '04/29', 'cardNumber': '6011220004349518', 'cardType': 'Discover', 'currency': 'PKR', 'iban': 'DE43065666962183562708'}","{'department': 'Services', 'name': 'Langosh - Maggio', 'title': 'Database Administrator', 'address': {'address': '1579 Pine Street', 'city': 'Denver', 'state': 'Georgia', 'stateCode': 'GA', 'postalCode': '79471', 'coordinates': {'lat': 12.328584, 'lng': -21.451353}, 'country': 'United States'}}",336-296,534-360-697,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,126,**********,Avery,Scott,Avery Scott,1766 Jefferson Street,New York,Arizona,18065,-75.143865,147.08972,+91 965-669-9087,aec70fd0008567ea,2026-04-19T19:41:09.736559+00:00,1.0
127,Mason,Wright,,41,male,mason.wright@x.dummyjson.com,+61 251-806-5947,masonw,1984-5-17,https://dummyjson.com/icon/masonw/128,A-,162.47,79.18,Brown,"{'color': 'Gray', 'type': 'Wavy'}",39.155.137.209,28:14:5f:91:dc:81,University of Connecticut,"{'cardExpire': '08/28', 'cardNumber': '341916827338091', 'cardType': 'American Express', 'currency': 'CNY', 'iban': 'DE61071660856690375886'}","{'department': 'Support', 'name': 'Spinka - Dickinson', 'title': 'Software Architect', 'address': {'address': '1168 Ninth Street', 'city': 'Los Angeles', 'state': 'South Carolina', 'stateCode': 'SC', 'postalCode': '86897', 'coordinates': {'lat': 0.729914, 'lng': -53.943078}, 'country': 'United States'}}",346-609,926-763-878,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,127,**********,Mason,Wright,Mason Wright,1195 Main Street,Indianapolis,Tennessee,44469,4.881216,95.227225,+61 251-806-5947,b745967a42ebc0e4,2026-04-19T19:41:09.736559+00:00,1.0
128,Grace,Green,Evans,36,female,grace.green@x.dummyjson.com,+91 339-788-2388,gracee,1989-2-4,https://dummyjson.com/icon/gracee/128,B-,197.09,92.08,Green,"{'color': 'Red', 'type': 'Straight'}",27.251.232.118,a7:1d:7:5d:96:86,Rice University,"{'cardExpire': '04/27', 'cardNumber': '5397674676756176', 'cardType': 'Mastercard', 'currency': 'GBP', 'iban': 'GB185H4BD9WU8ALYA68TRC'}","{'department': 'Training', 'name': 'Roberts LLC', 'title': 'Technical Support Engineer', 'address': {'address': '483 Elm Street', 'city': 'Austin', 'state': 'New Jersey', 'stateCode': 'NJ', 'postalCode': '88010', 'coordinates': {'lat': 28.762353, 'lng': 37.843557}, 'country': 'United States'}}",426-831,731-358-218,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,"{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,128,**********,Grace,Green,Grace Green,1415 Oak Street,Los Angeles,Nevada,85922,42.451115,-141.959996,+91 339-788-2388,9e6fd9a48fb5960d,2026-04-19T19:41:09.736559+00:00,1.0
129,Lucas,Allen,,27,male,lucas.allen@x.dummyjson.com,+61 831-566-3134,lucasa,1998-11-1,https://dummyjson.com/icon/lucasa/128,B-,199.33,67.89,Gray,"{'color': 'Black', 'type': 'Wavy'}",70.157.133.232,a6:52:5f:7c:d0:21,Massachusetts Institute of Technology (MIT),"{'cardExpire': '07/28', 'cardNumber': '6011745492056720', 'cardType': 'Discover', 'currency': 'NZD', 'iban': 'DE34428918964089151024'}","{'department': 'Human Resources', 'name': 'Langworth Group', 'title': 'Software Architect', 'address': {'address': '1519 Cedar Street', 'city': 'San Antonio', 'state': 'Kentucky', 'stateCode': 'KY', 'postalCode': '40341', 'coordinates': {'lat': -47.997356, 'lng': 46.437749}, 'country': 'United States'}}",556-926,477-764-335,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,129,**********,Lucas,Allen,Lucas Allen,1160 Eighth Street,Jacksonville,New Mexico,78335,-75.052492,-97.743046,+61 831-566-3134,026976d290ce9cc0,2026-04-19T19:41:09.736559+00:00,1.0
130,Chloe,Roberts,Price,42,female,chloe.roberts@x.dummyjson.com,+44 900-399-5847,chloep,1983-4-8,https://dummyjson.com/icon/chloep/128,AB+,153.85,72.46,Gray,"{'color': 'White', 'type': 'Straight'}",70.183.180.248,8b:b1:8:34:e9:b7,Washington University in St. Louis,"{'cardExpire': '09/29', 'cardNumber': '6211810190692826', 'cardType': 'UnionPay', 'currency': 'NZD', 'iban': 'DE73141356592265247054'}","{'department': 'Services', 'name': 'Schmidt - Hyatt', 'title': 'Marketing Manager', 'address': {'address': '1513 Third Street', 'city': 'Columbus', 'state': 'Alaska', 'stateCode': 'AK', 'postalCode': '60557', 'coordinates': {'lat': 54.319706, 'lng': -18.621134}, 'country': 'United States'}}",550-739,246-121-367,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,130,**********,Chloe,Roberts,Chloe Roberts,1976 Elm Street,San Jose,Arkansas,83671,45.06526,172.773263,+44 900-399-5847,2d8b6ab19cdbf9f4,2026-04-19T19:41:09.736559+00:00,1.0
131,Jackson,Morales,,34,male,jackson.morales@x.dummyjson.com,+1 685-561-9154,jacksonm,1991-9-18,https://dummyjson.com/icon/jacksonm/128,AB-,154.3,60.62,Violet,"{'color': 'Brown', 'type': 'Curly'}",10.39.106.47,e7:a2:59:b:23:32,Pepperdine University,"{'cardExpire': '08/27', 'cardNumber': '4668916290124603', 'cardType': 'Visa', 'currency': 'AUD', 'iban': 'DE89790012694823772619'}","{'department': 'Human Resources', 'name': 'Kshlerin, Mitchell and Wilderman', 'title': 'Legal Counsel', 'address': {'address': '694 Second Street', 'city': 'San Diego', 'state': 'New Hampshire', 'stateCode': 'NH', 'postalCode': '64598', 'coordinates': {'lat': -67.250988, 'lng': 158.241684}, 'country': 'United States'}}",106-784,439-618-286,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,131,************,Jackson,Morales,Jackson Morales,1549 Main Street,Austin,Arkansas,23595,89.624584,-107.671084,+1 685-561-9154,4d3f70d952895387,2026-04-19T19:41:09.736559+00:00,1.0
